route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
28,M11,11911666_M11,Daly City BART,0,2802_M11,2808,1,1
28,M21,11911666_M21,Daly City BART,0,2802_M21,2808,1,1
28,M11,11911667_M11,Daly City BART,0,2810_M11,2808,1,1
28,M21,11911667_M21,Daly City BART,0,2810_M21,2808,1,1
28,M11,11911668_M11,Daly City BART,0,2804_M11,2808,1,1
28,M21,11911668_M21,Daly City BART,0,2804_M21,2808,1,1
28,M11,11911669_M11,Daly City BART,0,2803_M11,2808,1,1
28,M21,11911669_M21,Daly City BART,0,2803_M21,2808,1,1
28,M11,11911670_M11,Daly City BART,0,2811_M11,2808,1,1
28,M21,11911670_M21,Daly City BART,0,2811_M21,2808,1,1
28,M11,11911671_M11,Daly City BART,0,2805_M11,2808,1,1
28,M21,11911671_M21,Daly City BART,0,2805_M21,2808,1,1
28,M11,11911672_M11,Daly City BART,0,2807_M11,2808,1,1
28,M21,11911672_M21,Daly City BART,0,2807_M21,2808,1,1
28,M11,11911673_M11,Daly City BART,0,2806_M11,2808,1,1
28,M21,11911673_M21,Daly City BART,0,2806_M21,2808,1,1
28,M11,11911674_M11,Daly City BART,0,2801_M11,2808,1,1
28,M21,11911674_M21,Daly City BART,0,2801_M21,2808,1,1
28,M11,11911675_M11,Daly City BART,0,2809_M11,2808,1,1
28,M21,11911675_M21,Daly City BART,0,2809_M21,2808,1,1
28,M11,11911676_M11,Daly City BART,0,2813_M11,2808,1,1
28,M21,11911676_M21,Daly City BART,0,2813_M21,2808,1,1
28,M11,11911677_M11,Daly City BART,0,2808_M11,2808,1,1
28,M21,11911677_M21,Daly City BART,0,2808_M21,2808,1,1
28,M11,11911678_M11,Daly City BART,0,2802_M11,2808,1,1
28,M21,11911678_M21,Daly City BART,0,2802_M21,2808,1,1
28,M11,11911679_M11,Daly City BART,0,2810_M11,2808,1,1
28,M21,11911679_M21,Daly City BART,0,2810_M21,2808,1,1
28,M11,11911680_M11,Daly City BART,0,2804_M11,2808,1,1
28,M21,11911680_M21,Daly City BART,0,2804_M21,2808,1,1
28,M11,11911681_M11,Daly City BART,0,2803_M11,2808,1,1
28,M21,11911681_M21,Daly City BART,0,2803_M21,2808,1,1
28,M11,11911682_M11,Daly City BART,0,2812_M11,2808,1,1
28,M21,11911682_M21,Daly City BART,0,2812_M21,2808,1,1
28,M11,11911683_M11,Daly City BART,0,2811_M11,2808,1,1
28,M21,11911683_M21,Daly City BART,0,2811_M21,2808,1,1
28,M11,11911684_M11,Daly City BART,0,2805_M11,2808,1,1
28,M21,11911684_M21,Daly City BART,0,2805_M21,2808,1,1
28,M11,11911685_M11,Daly City BART,0,2814_M11,2808,1,1
28,M21,11911685_M21,Daly City BART,0,2814_M21,2808,1,1
28,M11,11911686_M11,Daly City BART,0,2806_M11,2808,1,1
28,M21,11911686_M21,Daly City BART,0,2806_M21,2808,1,1
28,M11,11911687_M11,Daly City BART,0,2801_M11,2808,1,1
28,M21,11911687_M21,Daly City BART,0,2801_M21,2808,1,1
28,M11,11911688_M11,Daly City BART,0,2809_M11,2808,1,1
28,M21,11911688_M21,Daly City BART,0,2809_M21,2808,1,1
28,M11,11911689_M11,Daly City BART,0,2813_M11,2808,1,1
28,M21,11911689_M21,Daly City BART,0,2813_M21,2808,1,1
28,M11,11911690_M11,Daly City BART,0,2808_M11,2808,1,1
28,M21,11911690_M21,Daly City BART,0,2808_M21,2808,1,1
28,M11,11911691_M11,Daly City BART,0,2802_M11,2808,1,1
28,M21,11911691_M21,Daly City BART,0,2802_M21,2808,1,1
28,M11,11911692_M11,Daly City BART,0,2810_M11,2808,1,1
28,M21,11911692_M21,Daly City BART,0,2810_M21,2808,1,1
28,M11,11911693_M11,Daly City BART,0,2804_M11,2808,1,1
28,M21,11911693_M21,Daly City BART,0,2804_M21,2808,1,1
28,M11,11911694_M11,Daly City BART,0,2803_M11,2808,1,1
28,M21,11911694_M21,Daly City BART,0,2803_M21,2808,1,1
28,M11,11911695_M11,Daly City BART,0,2812_M11,2808,1,1
28,M21,11911695_M21,Daly City BART,0,2812_M21,2808,1,1
28,M11,11911696_M11,Daly City BART,0,2811_M11,2808,1,1
28,M21,11911696_M21,Daly City BART,0,2811_M21,2808,1,1
28,M11,11911697_M11,Daly City BART,0,2805_M11,2808,1,1
28,M21,11911697_M21,Daly City BART,0,2805_M21,2808,1,1
28,M11,11911698_M11,Daly City BART,0,2814_M11,2808,1,1
28,M21,11911698_M21,Daly City BART,0,2814_M21,2808,1,1
28,M11,11911699_M11,Daly City BART,0,2806_M11,2808,1,1
28,M21,11911699_M21,Daly City BART,0,2806_M21,2808,1,1
28,M11,11911700_M11,Daly City BART,0,2801_M11,2808,1,1
28,M21,11911700_M21,Daly City BART,0,2801_M21,2808,1,1
28,M11,11911701_M11,Daly City BART,0,2809_M11,2808,1,1
28,M21,11911701_M21,Daly City BART,0,2809_M21,2808,1,1
28,M11,11911702_M11,Daly City BART,0,2813_M11,2808,1,1
28,M21,11911702_M21,Daly City BART,0,2813_M21,2808,1,1
28,M11,11911703_M11,Daly City BART,0,2808_M11,2808,1,1
28,M21,11911703_M21,Daly City BART,0,2808_M21,2808,1,1
28,M11,11911704_M11,Daly City BART,0,2802_M11,2808,1,1
28,M21,11911704_M21,Daly City BART,0,2802_M21,2808,1,1
28,M11,11911705_M11,Daly City BART,0,2810_M11,2808,1,1
28,M21,11911705_M21,Daly City BART,0,2810_M21,2808,1,1
28,M11,11911706_M11,Daly City BART,0,2804_M11,2808,1,1
28,M21,11911706_M21,Daly City BART,0,2804_M21,2808,1,1
28,M11,11911707_M11,Daly City BART,0,2851_M11,2808,1,1
28,M21,11911707_M21,Daly City BART,0,2851_M21,2808,1,1
28,M11,11911708_M11,Daly City BART,0,2803_M11,2808,1,1
28,M21,11911708_M21,Daly City BART,0,2803_M21,2808,1,1
28,M11,11911709_M11,Daly City BART,0,2812_M11,2808,1,1
28,M21,11911709_M21,Daly City BART,0,2812_M21,2808,1,1
28,M11,11911710_M11,Daly City BART,0,2811_M11,2808,1,1
28,M21,11911710_M21,Daly City BART,0,2811_M21,2808,1,1
28,M11,11911711_M11,Daly City BART,0,2805_M11,2808,1,1
28,M21,11911711_M21,Daly City BART,0,2805_M21,2808,1,1
28,M11,11911712_M11,Daly City BART,0,2814_M11,2808,1,1
28,M21,11911712_M21,Daly City BART,0,2814_M21,2808,1,1
28,M11,11911713_M11,Daly City BART,0,2806_M11,2808,1,1
28,M21,11911713_M21,Daly City BART,0,2806_M21,2808,1,1
28,M11,11911714_M11,Daly City BART,0,2852_M11,2802,1,1
28,M11,11911715_M11,Daly City BART,0,2801_M11,2808,1,1
28,M21,11911715_M21,Daly City BART,0,2801_M21,2808,1,1
28,M11,11911716_M11,Daly City BART,0,2809_M11,2808,1,1
28,M21,11911716_M21,Daly City BART,0,2809_M21,2808,1,1
28,M11,11911717_M11,Daly City BART,0,2813_M11,2808,1,1
28,M21,11911717_M21,Daly City BART,0,2813_M21,2808,1,1
28,M11,11911718_M11,Daly City BART,0,2808_M11,2808,1,1
28,M21,11911718_M21,Daly City BART,0,2808_M21,2808,1,1
28,M11,11911719_M11,Daly City BART,0,2802_M11,2808,1,1
28,M21,11911719_M21,Daly City BART,0,2802_M21,2808,1,1
28,M11,11911720_M11,Daly City BART,0,2810_M11,2808,1,1
28,M21,11911720_M21,Daly City BART,0,2810_M21,2808,1,1
28,M11,11911721_M11,Daly City BART,0,2804_M11,2808,1,1
28,M21,11911721_M21,Daly City BART,0,2804_M21,2808,1,1
28,M11,11911722_M11,Daly City BART,0,2851_M11,2808,1,1
28,M21,11911722_M21,Daly City BART,0,2851_M21,2808,1,1
28,M11,11911723_M11,Daly City BART,0,2803_M11,2808,1,1
28,M21,11911723_M21,Daly City BART,0,2803_M21,2808,1,1
28,M11,11911724_M11,Daly City BART,0,2812_M11,2808,1,1
28,M21,11911724_M21,Daly City BART,0,2812_M21,2808,1,1
28,M11,11911725_M11,Daly City BART,0,2811_M11,2808,1,1
28,M21,11911725_M21,Daly City BART,0,2811_M21,2808,1,1
28,M11,11911726_M11,Daly City BART,0,2805_M11,2808,1,1
28,M21,11911726_M21,Daly City BART,0,2805_M21,2808,1,1
28,M11,11911727_M11,Daly City BART,0,2814_M11,2808,1,1
28,M21,11911727_M21,Daly City BART,0,2814_M21,2808,1,1
28,M11,11911728_M11,Daly City BART,0,2806_M11,2808,1,1
28,M21,11911728_M21,Daly City BART,0,2806_M21,2808,1,1
28,M11,11911729_M11,Daly City BART,0,2852_M11,2808,1,1
28,M11,11911730_M11,Daly City BART,0,2801_M11,2808,1,1
28,M21,11911730_M21,Daly City BART,0,2801_M21,2808,1,1
5R,M21,11901118_M21,Ocean Beach,0,534_M21,33,1,1
5R,M11,11901119_M11,Ocean Beach,0,536_M11,33,1,1
5R,M21,11901119_M21,Ocean Beach,0,536_M21,33,1,1
5R,M11,11901120_M11,Ocean Beach,0,541_M11,33,1,1
5R,M21,11901120_M21,Ocean Beach,0,541_M21,33,1,1
5R,M11,11901121_M11,Ocean Beach,0,535_M11,33,1,1
5R,M21,11901121_M21,Ocean Beach,0,535_M21,33,1,1
5R,M11,11901122_M11,Ocean Beach,0,532_M11,33,1,1
5R,M21,11901122_M21,Ocean Beach,0,532_M21,33,1,1
5R,M11,11901123_M11,Ocean Beach,0,537_M11,33,1,1
5R,M21,11901123_M21,Ocean Beach,0,537_M21,33,1,1
5R,M11,11901124_M11,Ocean Beach,0,538_M11,33,1,1
5R,M21,11901124_M21,Ocean Beach,0,538_M21,33,1,1
5R,M11,11901125_M11,Ocean Beach,0,539_M11,33,1,1
5R,M21,11901125_M21,Ocean Beach,0,539_M21,33,1,1
5R,M11,11901126_M11,Ocean Beach,0,540_M11,33,1,1
5R,M21,11901126_M21,Ocean Beach,0,540_M21,33,1,1
5R,M11,11901127_M11,Ocean Beach,0,531_M11,33,1,1
5R,M21,11901127_M21,Ocean Beach,0,531_M21,33,1,1
5R,M11,11901128_M11,Ocean Beach,0,533_M11,33,1,1
5R,M21,11901128_M21,Ocean Beach,0,533_M21,33,1,1
5R,M11,11901129_M11,Ocean Beach,0,534_M11,33,1,1
5R,M21,11901129_M21,Ocean Beach,0,534_M21,33,1,1
5R,M11,11901130_M11,Ocean Beach,0,536_M11,33,1,1
5R,M21,11901130_M21,Ocean Beach,0,536_M21,33,1,1
5R,M11,11901131_M11,Ocean Beach,0,541_M11,33,1,1
5R,M21,11901131_M21,Ocean Beach,0,541_M21,33,1,1
5R,M11,11901132_M11,Ocean Beach,0,535_M11,33,1,1
5R,M21,11901132_M21,Ocean Beach,0,535_M21,33,1,1
5R,M11,11901133_M11,Ocean Beach,0,532_M11,33,1,1
5R,M21,11901133_M21,Ocean Beach,0,532_M21,33,1,1
5R,M11,11901134_M11,Ocean Beach,0,540_M11,32,1,1
5R,M21,11901134_M21,Ocean Beach,0,540_M21,32,1,1
5R,M11,11901135_M11,Ocean Beach,0,541_M11,32,1,1
5R,M21,11901135_M21,Ocean Beach,0,541_M21,32,1,1
5R,M11,11901136_M11,Transit Center,1,532_M11,30,1,1
5R,M21,11901136_M21,Transit Center,1,532_M21,30,1,1
5R,M11,11901137_M11,Transit Center,1,537_M11,30,1,1
5R,M21,11901137_M21,Transit Center,1,537_M21,30,1,1
5R,M11,11901138_M11,Transit Center,1,538_M11,30,1,1
5R,M21,11901138_M21,Transit Center,1,538_M21,30,1,1
5R,M11,11901139_M11,Transit Center,1,539_M11,30,1,1
5R,M21,11901139_M21,Transit Center,1,539_M21,30,1,1
5R,M11,11901140_M11,Transit Center,1,540_M11,30,1,1
5R,M21,11901140_M21,Transit Center,1,540_M21,30,1,1
5R,M11,11901141_M11,Transit Center,1,531_M11,30,1,1
5R,M21,11901141_M21,Transit Center,1,531_M21,30,1,1
5R,M11,11901142_M11,Transit Center,1,533_M11,30,1,1
5R,M21,11901142_M21,Transit Center,1,533_M21,30,1,1
5R,M11,11901143_M11,Transit Center,1,534_M11,30,1,1
5R,M21,11901143_M21,Transit Center,1,534_M21,30,1,1
5R,M11,11901144_M11,Transit Center,1,536_M11,30,1,1
5R,M21,11901144_M21,Transit Center,1,536_M21,30,1,1
5R,M11,11901145_M11,Transit Center,1,541_M11,30,1,1
5R,M21,11901145_M21,Transit Center,1,541_M21,30,1,1
5R,M11,11901146_M11,Transit Center,1,535_M11,30,1,1
5R,M21,11901146_M21,Transit Center,1,535_M21,30,1,1
5R,M11,11901147_M11,Transit Center,1,532_M11,30,1,1
5R,M21,11901147_M21,Transit Center,1,532_M21,30,1,1
5R,M11,11901148_M11,Transit Center,1,537_M11,30,1,1
5R,M21,11901148_M21,Transit Center,1,537_M21,30,1,1
5R,M11,11901149_M11,Transit Center,1,538_M11,30,1,1
5R,M21,11901149_M21,Transit Center,1,538_M21,30,1,1
5R,M11,11901150_M11,Transit Center,1,539_M11,30,1,1
5R,M21,11901150_M21,Transit Center,1,539_M21,30,1,1
5R,M11,11901151_M11,Transit Center,1,540_M11,30,1,1
5R,M21,11901151_M21,Transit Center,1,540_M21,30,1,1
5R,M11,11901152_M11,Transit Center,1,531_M11,30,1,1
5R,M21,11901152_M21,Transit Center,1,531_M21,30,1,1
5R,M11,11901153_M11,Transit Center,1,533_M11,30,1,1
5R,M21,11901153_M21,Transit Center,1,533_M21,30,1,1
5R,M11,11901154_M11,Transit Center,1,534_M11,30,1,1
5R,M21,11901154_M21,Transit Center,1,534_M21,30,1,1
5R,M11,11901155_M11,Transit Center,1,536_M11,30,1,1
5R,M21,11901155_M21,Transit Center,1,536_M21,30,1,1
5R,M11,11901156_M11,Transit Center,1,541_M11,30,1,1
5R,M21,11901156_M21,Transit Center,1,541_M21,30,1,1
5R,M11,11901157_M11,Transit Center,1,535_M11,30,1,1
5R,M21,11901157_M21,Transit Center,1,535_M21,30,1,1
5R,M11,11901158_M11,Transit Center,1,532_M11,30,1,1
5R,M21,11901158_M21,Transit Center,1,532_M21,30,1,1
5R,M11,11901159_M11,Transit Center,1,537_M11,30,1,1
5R,M21,11901159_M21,Transit Center,1,537_M21,30,1,1
5R,M11,11901160_M11,Transit Center,1,538_M11,30,1,1
5R,M21,11901160_M21,Transit Center,1,538_M21,30,1,1
5R,M11,11901161_M11,Transit Center,1,539_M11,30,1,1
5R,M21,11901161_M21,Transit Center,1,539_M21,30,1,1
5R,M11,11901162_M11,Transit Center,1,540_M11,30,1,1
5R,M21,11901162_M21,Transit Center,1,540_M21,30,1,1
5R,M11,11901163_M11,Transit Center,1,531_M11,30,1,1
5R,M21,11901163_M21,Transit Center,1,531_M21,30,1,1
5R,M11,11901164_M11,Transit Center,1,533_M11,30,1,1
5R,M21,11901164_M21,Transit Center,1,533_M21,30,1,1
5R,M11,11901165_M11,Transit Center,1,534_M11,30,1,1
5R,M21,11901165_M21,Transit Center,1,534_M21,30,1,1
5R,M11,11901166_M11,Transit Center,1,536_M11,30,1,1
5R,M21,11901166_M21,Transit Center,1,536_M21,30,1,1
5R,M11,11901167_M11,Transit Center,1,541_M11,30,1,1
5R,M21,11901167_M21,Transit Center,1,541_M21,30,1,1
5R,M11,11901168_M11,Transit Center,1,535_M11,30,1,1
5R,M21,11901168_M21,Transit Center,1,535_M21,30,1,1
5R,M11,11901169_M11,Transit Center,1,532_M11,30,1,1
5R,M21,11901169_M21,Transit Center,1,532_M21,30,1,1
5R,M11,11901170_M11,Transit Center,1,537_M11,30,1,1
5R,M21,11901170_M21,Transit Center,1,537_M21,30,1,1
5R,M11,11901171_M11,Transit Center,1,538_M11,30,1,1
5R,M21,11901171_M21,Transit Center,1,538_M21,30,1,1
5R,M11,11901172_M11,Transit Center,1,539_M11,30,1,1
5R,M21,11901172_M21,Transit Center,1,539_M21,30,1,1
5R,M11,11901173_M11,Transit Center,1,540_M11,30,1,1
5R,M21,11901173_M21,Transit Center,1,540_M21,30,1,1
5R,M11,11901174_M11,Transit Center,1,531_M11,30,1,1
5R,M21,11901174_M21,Transit Center,1,531_M21,30,1,1
5R,M11,11901175_M11,Transit Center,1,533_M11,30,1,1
5R,M21,11901175_M21,Transit Center,1,533_M21,30,1,1
5R,M11,11901176_M11,Transit Center,1,534_M11,30,1,1
5R,M21,11901176_M21,Transit Center,1,534_M21,30,1,1
5R,M11,11901177_M11,Transit Center,1,536_M11,30,1,1
5R,M21,11901177_M21,Transit Center,1,536_M21,30,1,1
5R,M11,11901178_M11,Transit Center,1,541_M11,30,1,1
5R,M21,11901178_M21,Transit Center,1,541_M21,30,1,1
5R,M11,11901179_M11,Transit Center,1,535_M11,30,1,1
5R,M21,11901179_M21,Transit Center,1,535_M21,30,1,1
5R,M11,11901180_M11,Transit Center,1,532_M11,30,1,1
5R,M21,11901180_M21,Transit Center,1,532_M21,30,1,1
5R,M11,11901181_M11,Transit Center,1,537_M11,30,1,1
5R,M21,11901181_M21,Transit Center,1,537_M21,30,1,1
5R,M11,11901182_M11,Transit Center,1,538_M11,30,1,1
5R,M21,11901182_M21,Transit Center,1,538_M21,30,1,1
5R,M11,11901183_M11,Transit Center,1,539_M11,30,1,1
5R,M21,11901183_M21,Transit Center,1,539_M21,30,1,1
5R,M11,11901184_M11,Transit Center,1,540_M11,30,1,1
5R,M21,11901184_M21,Transit Center,1,540_M21,30,1,1
5R,M11,11901185_M11,Transit Center,1,531_M11,30,1,1
5R,M21,11901185_M21,Transit Center,1,531_M21,30,1,1
5R,M11,11901186_M11,Transit Center,1,533_M11,30,1,1
5R,M21,11901186_M21,Transit Center,1,533_M21,30,1,1
5R,M11,11901187_M11,Transit Center,1,534_M11,30,1,1
5R,M21,11901187_M21,Transit Center,1,534_M21,30,1,1
5R,M11,11901188_M11,Transit Center,1,536_M11,30,1,1
5R,M21,11901188_M21,Transit Center,1,536_M21,30,1,1
5R,M11,11901189_M11,Transit Center,1,541_M11,30,1,1
5R,M21,11901189_M21,Transit Center,1,541_M21,30,1,1
5R,M11,11901190_M11,Transit Center,1,535_M11,30,1,1
5R,M21,11901190_M21,Transit Center,1,535_M21,30,1,1
5R,M11,11901191_M11,Transit Center,1,532_M11,30,1,1
5R,M21,11901191_M21,Transit Center,1,532_M21,30,1,1
5R,M11,11901192_M11,Transit Center,1,537_M11,30,1,1
5R,M21,11901192_M21,Transit Center,1,537_M21,30,1,1
5R,M11,11901193_M11,Transit Center,1,538_M11,30,1,1
5R,M21,11901193_M21,Transit Center,1,538_M21,30,1,1
5R,M11,11901194_M11,Transit Center,1,539_M11,30,1,1
5R,M21,11901194_M21,Transit Center,1,539_M21,30,1,1
5R,M11,11901195_M11,Transit Center,1,540_M11,30,1,1
5R,M21,11901195_M21,Transit Center,1,540_M21,30,1,1
6,M11,11901317_M11,Quintara & 14th Ave,0,602_M11,600,1,1
6,M21,11901317_M21,Quintara & 14th Ave,0,602_M21,600,1,1
6,M11,11901318_M11,Quintara & 14th Ave,0,605_M11,600,1,1
6,M21,11901318_M21,Quintara & 14th Ave,0,605_M21,600,1,1
6,M11,11901319_M11,Quintara & 14th Ave,0,603_M11,602,1,1
6,M21,11901319_M21,Quintara & 14th Ave,0,603_M21,602,1,1
6,M11,11901320_M11,Quintara & 14th Ave,0,604_M11,602,1,1
6,M21,11901320_M21,Quintara & 14th Ave,0,604_M21,602,1,1
6,M11,11901321_M11,Quintara & 14th Ave,0,602_M11,602,1,1
6,M21,11901321_M21,Quintara & 14th Ave,0,602_M21,602,1,1
6,M11,11901322_M11,Quintara & 14th Ave,0,605_M11,602,1,1
6,M21,11901322_M21,Quintara & 14th Ave,0,605_M21,602,1,1
6,M11,11901323_M11,Quintara & 14th Ave,0,603_M11,602,1,1
6,M21,11901323_M21,Quintara & 14th Ave,0,603_M21,602,1,1
6,M11,11901324_M11,Quintara & 14th Ave,0,604_M11,602,1,1
6,M21,11901324_M21,Quintara & 14th Ave,0,604_M21,602,1,1
6,M11,11901325_M11,Quintara & 14th Ave,0,601_M11,600,1,1
6,M21,11901325_M21,Quintara & 14th Ave,0,601_M21,600,1,1
6,M11,11901326_M11,Quintara & 14th Ave,0,602_M11,602,1,1
6,M21,11901326_M21,Quintara & 14th Ave,0,602_M21,602,1,1
6,M11,11901327_M11,Quintara & 14th Ave,0,605_M11,602,1,1
6,M21,11901327_M21,Quintara & 14th Ave,0,605_M21,602,1,1
6,M11,11901328_M11,Quintara & 14th Ave,0,603_M11,602,1,1
6,M21,11901328_M21,Quintara & 14th Ave,0,603_M21,602,1,1
6,M11,11901329_M11,Quintara & 14th Ave,0,604_M11,602,1,1
6,M21,11901329_M21,Quintara & 14th Ave,0,604_M21,602,1,1
6,M11,11901330_M11,Quintara & 14th Ave,0,601_M11,602,1,1
6,M21,11901330_M21,Quintara & 14th Ave,0,601_M21,602,1,1
6,M11,11901331_M11,Quintara & 14th Ave,0,602_M11,602,1,1
6,M21,11901331_M21,Quintara & 14th Ave,0,602_M21,602,1,1
6,M11,11901332_M11,Quintara & 14th Ave,0,605_M11,602,1,1
6,M21,11901332_M21,Quintara & 14th Ave,0,605_M21,602,1,1
6,M11,11901333_M11,Quintara & 14th Ave,0,603_M11,602,1,1
6,M21,11901333_M21,Quintara & 14th Ave,0,603_M21,602,1,1
6,M11,11901334_M11,Quintara & 14th Ave,0,604_M11,602,1,1
6,M21,11901334_M21,Quintara & 14th Ave,0,604_M21,602,1,1
6,M11,11901335_M11,Quintara & 14th Ave,0,601_M11,602,1,1
6,M21,11901335_M21,Quintara & 14th Ave,0,601_M21,602,1,1
6,M11,11901336_M11,Quintara & 14th Ave,0,602_M11,602,1,1
12,M11,11904509_M11,Jackson + Van Ness,1,1206_M11,1256,1,1
12,M21,11904509_M21,Jackson + Van Ness,1,1206_M21,1256,1,1
12,M11,11904510_M11,Jackson + Van Ness,1,1204_M11,1256,1,1
12,M21,11904510_M21,Jackson + Van Ness,1,1204_M21,1256,1,1
12,M11,11904511_M11,Jackson + Van Ness,1,1202_M11,1256,1,1
12,M21,11904511_M21,Jackson + Van Ness,1,1202_M21,1256,1,1
12,M11,11904512_M11,Jackson + Van Ness,1,1205_M11,1256,1,1
12,M21,11904512_M21,Jackson + Van Ness,1,1205_M21,1256,1,1
12,M11,11904513_M11,Jackson + Van Ness,1,1203_M11,1256,1,1
12,M21,11904513_M21,Jackson + Van Ness,1,1203_M21,1256,1,1
12,M11,11904514_M11,Jackson + Van Ness,1,1201_M11,1256,1,1
12,M21,11904514_M21,Jackson + Van Ness,1,1201_M21,1256,1,1
12,M11,11904515_M11,Jackson + Van Ness,1,1201_M11,1256,1,1
12,M21,11904515_M21,Jackson + Van Ness,1,1201_M21,1256,1,1
12,M11,11904516_M11,Jackson + Van Ness,1,1206_M11,1256,1,1
12,M21,11904516_M21,Jackson + Van Ness,1,1206_M21,1256,1,1
12,M11,11904517_M11,Jackson + Van Ness,1,1204_M11,1256,1,1
12,M21,11904517_M21,Jackson + Van Ness,1,1204_M21,1256,1,1
12,M11,11904518_M11,Jackson + Van Ness,1,1202_M11,1256,1,1
12,M21,11904518_M21,Jackson + Van Ness,1,1202_M21,1256,1,1
12,M11,11904519_M11,Jackson + Van Ness,1,1205_M11,1256,1,1
12,M21,11904519_M21,Jackson + Van Ness,1,1205_M21,1256,1,1
12,M11,11904520_M11,Jackson + Van Ness,1,1207_M11,1256,1,1
12,M21,11904520_M21,Jackson + Van Ness,1,1207_M21,1256,1,1
12,M11,11904521_M11,Jackson + Van Ness,1,1203_M11,1256,1,1
12,M21,11904521_M21,Jackson + Van Ness,1,1203_M21,1256,1,1
12,2,11904522,Valencia + Cesar Chavez,0,1203,1205,1,1
12,2,11904523,Valencia + Cesar Chavez,0,1201,1205,1,1
12,2,11904524,Valencia + Cesar Chavez,0,1206,1205,1,1
12,2,11904525,Valencia + Cesar Chavez,0,1204,1205,1,1
12,2,11904526,Valencia + Cesar Chavez,0,1202,1205,1,1
12,2,11904527,Valencia + Cesar Chavez,0,1205,1205,1,1
12,2,11904528,Valencia + Cesar Chavez,0,1207,1205,1,1
12,2,11904529,Valencia + Cesar Chavez,0,1203,1205,1,1
12,2,11904530,Valencia + Cesar Chavez,0,1201,1205,1,1
12,2,11904531,Valencia + Cesar Chavez,0,1206,1205,1,1
12,2,11904532,Spear + Folsom,0,1232,1206,1,1
12,2,11904533,Spear + Folsom,0,1233,1206,1,1
12,2,11904534,Spear + Folsom,0,1231,1206,1,1
12,2,11904535,Spear + Folsom,0,1232,1206,1,1
12,2,11904536,Spear + Folsom,0,1233,1206,1,1
12,2,11904537,Spear + Folsom,0,1231,1206,1,1
12,2,11904538,Spear + Folsom,0,1232,1206,1,1
12,2,11904539,Spear + Folsom,0,1233,1206,1,1
12,2,11904540,Spear + Folsom,0,1231,1206,1,1
12,2,11904541,Spear + Folsom,0,1232,1206,1,1
12,2,11904542,Spear + Folsom,0,1233,1206,1,1
12,2,11904543,Spear + Folsom,0,1231,1206,1,1
12,2,11904544,Spear + Folsom,0,1232,1206,1,1
12,2,11904545,Spear + Folsom,0,1233,1206,1,1
12,2,11904546,Spear + Folsom,0,1231,1206,1,1
12,2,11904547,Spear + Folsom,0,1232,1206,1,1
12,2,11904548,Spear + Folsom,0,1233,1206,1,1
12,2,11904549,Spear + Folsom,0,1231,1206,1,1
12,2,11904550,Spear + Folsom,0,1232,1206,1,1
12,2,11904551,Spear + Folsom,0,1233,1206,1,1
12,2,11904552,Spear + Folsom,0,1231,1206,1,1
12,2,11904553,Spear + Folsom,0,1232,1206,1,1
12,2,11904554,Spear + Folsom,0,1233,1206,1,1
12,2,11904555,Spear + Folsom,0,1231,1206,1,1
12,2,11904556,Spear + Folsom,0,1232,1206,1,1
12,2,11904557,Spear + Folsom,0,1233,1206,1,1
12,2,11904558,Spear + Folsom,0,1231,1206,1,1
12,2,11904559,Valencia + Cesar Chavez,0,1205,1205,1,1
12,2,11904560,Valencia + Cesar Chavez,0,1207,1205,1,1
12,2,11904561,Valencia + Cesar Chavez,0,1203,1205,1,1
12,2,11904562,Valencia + Cesar Chavez,0,1204,1205,1,1
12,2,11904563,Valencia + Cesar Chavez,0,1202,1205,1,1
12,2,11904564,Valencia + Cesar Chavez,0,1205,1205,1,1
12,2,11904565,Valencia + Cesar Chavez,0,1207,1205,1,1
12,2,11904566,Valencia + Cesar Chavez,0,1203,1205,1,1
12,2,11904567,Valencia + Cesar Chavez,0,1201,1205,1,1
12,2,11904568,Valencia + Cesar Chavez,0,1206,1205,1,1
12,2,11904569,Valencia + Cesar Chavez,0,1204,1205,1,1
12,2,11904570,Valencia + Cesar Chavez,0,1202,1205,1,1
12,2,11904571,Valencia + Cesar Chavez,0,1205,1205,1,1
12,2,11904572,Valencia + Cesar Chavez,0,1207,1205,1,1
12,2,11904573,Valencia + Cesar Chavez,0,1203,1205,1,1
12,2,11904574,Valencia + Cesar Chavez,0,1201,1205,1,1
12,2,11904575,Valencia + Cesar Chavez,0,1206,1205,1,1
12,2,11904576,Valencia + Cesar Chavez,0,1204,1205,1,1
12,2,11904577,Valencia + Cesar Chavez,0,1202,1205,1,1
12,2,11904578,Valencia + Cesar Chavez,0,1205,1205,1,1
12,2,11904579,Valencia + Cesar Chavez,0,1207,1205,1,1
12,2,11904580,Valencia + Cesar Chavez,0,1203,1205,1,1
12,2,11904581,Valencia + Cesar Chavez,0,1201,1205,1,1
12,2,11904582,Valencia + Cesar Chavez,0,1206,1205,1,1
12,2,11904583,Valencia + Cesar Chavez,0,1204,1205,1,1
12,2,11904584,Valencia + Cesar Chavez,0,1202,1205,1,1
12,2,11904585,Valencia + Cesar Chavez,0,1201,1205,1,1
12,2,11904586,Valencia + Cesar Chavez,0,1206,1205,1,1
12,2,11904587,Valencia + Cesar Chavez,0,1204,1205,1,1
